COUNTY_ID,COUNTY,TOWN_ID,TOWN,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
64000,高雄市,64000170,仁武區,103.15,2.59,2262.91,30.52,16.56,13.96,84.34,106Y12M
64000,高雄市,64000350,內門區,118.09,2.84,155.61,40.56,10.81,29.76,275.31,106Y12M
64000,高雄市,64000320,六龜區,116.5,2.34,69.95,42.33,12.54,29.79,237.49,106Y12M
64000,高雄市,64000030,左營區,92.7,2.5,9706.08,35.95,19.65,16.3,82.94,106Y12M
64000,高雄市,64000270,永安區,101.09,2.44,528.81,32.02,14.99,17.04,113.67,106Y12M
64000,高雄市,64000220,田寮區,123.47,2.22,81,49.38,8.04,41.34,514.1,106Y12M
64000,高雄市,64000330,甲仙區,113.38,2.63,48.77,39.05,11.5,27.55,239.6,106Y12M
64000,高雄市,64000340,杉林區,119.95,2.5,117.83,42.65,11.53,31.12,269.89,106Y12M
64000,高雄市,64000380,那瑪夏區,105.05,3.69,18.13,35.52,26.02,9.5,36.5,106Y12M
64000,高雄市,64000190,岡山區,98.66,2.79,2077.3,36.15,17.79,18.36,103.18,106Y12M
64000,高雄市,64000130,林園區,102.23,2.7,2239.21,33.13,16.23,16.9,104.08,106Y12M
64000,高雄市,64000230,阿蓮區,102.05,3.06,816.2,35.25,15.57,19.68,126.42,106Y12M
64000,高雄市,64000070,前金區,91.26,2.14,13790.13,42.76,11.87,30.89,260.29,106Y12M
64000,高雄市,64000090,前鎮區,96.6,2.41,10381.42,36.82,15.54,21.28,136.96,106Y12M
64000,高雄市,64000310,美濃區,110.28,2.71,338.65,48.17,12.34,35.83,290.47,106Y12M
64000,高雄市,64000260,茄萣區,106.47,2.87,1730.53,34.55,13.08,21.47,164.09,106Y12M
64000,高雄市,64000360,茂林區,99.79,3.25,7.97,31.42,20.29,11.13,54.88,106Y12M
64000,高雄市,64000080,苓雅區,92.91,2.37,20869.46,41.05,15.36,25.69,167.18,106Y12M
64000,高雄市,64000370,桃源區,110.2,3.16,4.38,29.93,20.35,9.58,47.07,106Y12M
64000,高雄市,64000290,梓官區,105.75,2.86,3036.35,31.66,13.7,17.96,131.08,106Y12M
64000,高雄市,64000180,鳥松區,102.72,2.42,1783.73,31.14,11.81,19.33,163.68,106Y12M
64000,高雄市,64000250,湖內區,104.17,2.74,1372.5,33.53,14.3,19.22,134.43,106Y12M
64000,高雄市,64000060,新興區,92.56,2.24,20048.52,44.21,14.98,29.24,195.24,106Y12M
64000,高雄市,64000040,楠梓區,96.5,2.61,6649.98,34.29,19.16,15.13,78.97,106Y12M
64000,高雄市,64000240,路竹區,104.21,3.09,1041.44,38.87,18.65,20.22,108.44,106Y12M
64000,高雄市,64000020,鼓山區,93.26,2.39,6745.94,39.49,20.6,18.89,91.67,106Y12M
64000,高雄市,64000300,旗山區,107.03,2.68,380.83,43.1,13.97,29.13,208.54,106Y12M
64000,高雄市,64000100,旗津區,106.59,2.59,6092.7,33.07,13.44,19.63,145.97,106Y12M
64000,高雄市,64000120,鳳山區,96.23,2.55,12892.34,34.56,17.76,16.79,94.55,106Y12M
64000,高雄市,64000200,橋頭區,102.78,2.75,1542.82,35.65,14.49,21.16,146,106Y12M
64000,高雄市,64000210,燕巢區,111.24,2.84,439.64,35.18,13.34,21.84,163.7,106Y12M
64000,高雄市,64000280,彌陀區,105.81,2.85,1330.02,36.59,15.64,20.94,133.87,106Y12M
64000,高雄市,64000010,鹽埕區,98.13,2.25,15429.04,40.93,11.59,29.34,253.11,106Y12M
10017,基隆市,10017020,七堵區,100.95,2.52,953.13,33.1,14.75,18.35,124.43,106Y12M
10017,基隆市,10017050,中山區,102.69,2.49,4918.07,32.13,11.68,20.44,175,106Y12M
10017,基隆市,10017010,中正區,104.48,2.31,5204.5,34.63,12.39,22.24,179.43,106Y12M
10017,基隆市,10017040,仁愛區,98.3,2.31,9791.43,47.36,20.38,26.98,132.37,106Y12M
10017,基隆市,10017060,安樂區,97.8,2.46,4609.41,32.56,15.1,17.45,115.57,106Y12M
10017,基隆市,10017070,信義區,97.72,2.46,4847.46,32.07,12.38,19.69,159.09,106Y12M
10017,基隆市,10017030,暖暖區,100.73,2.47,1682,30.43,14.13,16.3,115.38,106Y12M
9007,連江縣,9007020,北竿鄉,125.84,4.17,341.67,30.46,14.32,16.14,112.74,106Y12M
9007,連江縣,9007040,東引鄉,149.91,4.08,304.01,26.59,16.95,9.64,56.91,106Y12M
9007,連江縣,9007010,南竿鄉,127.78,4.53,725.88,30.7,17.5,13.2,75.45,106Y12M
9007,連江縣,9007030,莒光鄉,156.56,5.58,357.47,25.31,9.57,15.74,164.52,106Y12M
10009,雲林縣,10009110,二崙鄉,115.08,3.04,449.27,47.1,15.13,31.97,211.23,106Y12M
10009,雲林縣,10009190,口湖鄉,113.8,2.92,280.85,38.81,12.77,26.03,203.77,106Y12M
10009,雲林縣,10009050,土庫鎮,109.33,3.08,601.16,44.89,17.49,27.4,156.63,106Y12M
10009,雲林縣,10009080,大埤鄉,116.03,2.89,435.31,44.18,14.9,29.29,196.63,106Y12M
10009,雲林縣,10009170,元長鄉,120.47,2.8,358.62,47.8,13.07,34.73,265.78,106Y12M
10009,雲林縣,10009010,斗六市,98.88,2.84,1185.4,37.01,18.7,18.31,97.88,106Y12M
10009,雲林縣,10009020,斗南鎮,103.14,2.83,928.97,39.21,16.01,23.2,144.93,106Y12M
10009,雲林縣,10009200,水林鄉,120.65,2.58,351.62,49.25,13.01,36.23,278.47,106Y12M
10009,雲林縣,10009060,北港鎮,107.21,2.52,961.9,43.89,17.19,26.69,155.25,106Y12M
10009,雲林縣,10009070,古坑鄉,111.33,2.89,190.69,43.14,14.03,29.11,207.56,106Y12M
10009,雲林縣,10009180,四湖鄉,118.17,2.7,320.29,41.37,10.83,30.54,282.02,106Y12M
10009,雲林縣,10009040,西螺鎮,102.45,3.15,922.61,45.16,19.97,25.18,126.09,106Y12M
10009,雲林縣,10009140,東勢鄉,123.55,2.6,323.23,43.71,12.28,31.43,255.85,106Y12M
10009,雲林縣,10009100,林內鄉,109.52,3.03,348.55,40.22,15.36,24.86,161.84,106Y12M
10009,雲林縣,10009030,虎尾鎮,102.58,2.83,1041.87,41.07,20.1,20.97,104.33,106Y12M
10009,雲林縣,10009120,崙背鄉,111.85,2.9,431.43,45.49,15.87,29.62,186.63,106Y12M
10009,雲林縣,10009130,麥寮鄉,101.06,3.18,415.24,37.06,21.8,15.26,70.01,106Y12M
10009,雲林縣,10009090,莿桐鄉,110.33,3.1,504.76,40.21,15.77,24.44,155.04,106Y12M
10009,雲林縣,10009160,臺西鄉,115.49,2.76,395.79,39.49,12.81,26.68,208.23,106Y12M
10009,雲林縣,10009150,褒忠鄉,116.26,2.93,365.44,41.92,14.05,27.87,198.37,106Y12M
65000,新北市,65000230,八里區,99.47,2.64,972.79,30.41,15.54,14.87,95.68,106Y12M
65000,新北市,65000210,三芝區,106.15,2.45,345.58,34.87,12.99,21.88,168.49,106Y12M
65000,新北市,65000020,三重區,96.91,2.57,21402.25,33.01,15.67,17.34,110.68,106Y12M
65000,新北市,65000090,三峽區,100.63,2.69,606.13,34.93,20.18,14.75,73.11,106Y12M
65000,新北市,65000130,土城區,97.48,2.74,7951.07,28.28,15.8,12.48,79,106Y12M
65000,新北市,65000030,中和區,94.64,2.5,21320.37,34.05,14.8,19.24,129.99,106Y12M
65000,新北市,65000150,五股區,101.83,2.7,2472.23,30,16.6,13.4,80.73,106Y12M
65000,新北市,65000240,平溪區,123.97,2.05,66.27,53.11,9.67,43.45,449.33,106Y12M
65000,新北市,65000040,永和區,90.36,2.45,35884.37,40.19,17.03,23.16,135.95,106Y12M
65000,新北市,65000220,石門區,107.18,2.86,234.81,35.46,14.28,21.18,148.34,106Y12M
